"locale","source_article_id","translated_file","published_url","topic_cluster","severity","finding_type","current_text","suggested_text","evidence","confidence","recommended_action","requires_url_change","requires_manual_review"
"da-DK","all","src/content/articles/da/","https://runcheckapp.com/da/artikler/","all clusters","P2","missing_contextual_internal_links","0 contextual Markdown links to another runcheck article in 160 localized articles.","Add a small, manually reviewed set of intent-matched links with natural localized anchor text to the corresponding same-locale article URLs.","Automated scan of src/content/articles/da/ found no Markdown targets under any runcheck article route. Navigation and CTA links exist, but no contextual article-to-article links.","high","Design links by topic cluster and sourceNumber; generate targets automatically but review anchor text manually.","false","true"
"de-DE","all","src/content/articles/de/","https://runcheckapp.com/de/artikel/","all clusters","P2","missing_contextual_internal_links","0 contextual Markdown links to another runcheck article in 160 localized articles.","Add a small, manually reviewed set of intent-matched links with natural localized anchor text to the corresponding same-locale article URLs.","Automated scan of src/content/articles/de/ found no Markdown targets under any runcheck article route. Navigation and CTA links exist, but no contextual article-to-article links.","high","Design links by topic cluster and sourceNumber; generate targets automatically but review anchor text manually.","false","true"
"es-ES","all","src/content/articles/es/","https://runcheckapp.com/es/articulos/","all clusters","P2","missing_contextual_internal_links","0 contextual Markdown links to another runcheck article in 160 localized articles.","Add a small, manually reviewed set of intent-matched links with natural localized anchor text to the corresponding same-locale article URLs.","Automated scan of src/content/articles/es/ found no Markdown targets under any runcheck article route. Navigation and CTA links exist, but no contextual article-to-article links.","high","Design links by topic cluster and sourceNumber; generate targets automatically but review anchor text manually.","false","true"
"fi-FI","all","src/content/articles/fi/","https://runcheckapp.com/fi/artikkelit/","all clusters","P2","missing_contextual_internal_links","0 contextual Markdown links to another runcheck article in 160 localized articles.","Add a small, manually reviewed set of intent-matched links with natural localized anchor text to the corresponding same-locale article URLs.","Automated scan of src/content/articles/fi/ found no Markdown targets under any runcheck article route. Navigation and CTA links exist, but no contextual article-to-article links.","high","Design links by topic cluster and sourceNumber; generate targets automatically but review anchor text manually.","false","true"
"fr-FR","all","src/content/articles/fr/","https://runcheckapp.com/fr/articles/","all clusters","P2","missing_contextual_internal_links","0 contextual Markdown links to another runcheck article in 160 localized articles.","Add a small, manually reviewed set of intent-matched links with natural localized anchor text to the corresponding same-locale article URLs.","Automated scan of src/content/articles/fr/ found no Markdown targets under any runcheck article route. Navigation and CTA links exist, but no contextual article-to-article links.","high","Design links by topic cluster and sourceNumber; generate targets automatically but review anchor text manually.","false","true"
"nb-NO","all","src/content/articles/nb/","https://runcheckapp.com/nb/artikler/","all clusters","P2","missing_contextual_internal_links","0 contextual Markdown links to another runcheck article in 160 localized articles.","Add a small, manually reviewed set of intent-matched links with natural localized anchor text to the corresponding same-locale article URLs.","Automated scan of src/content/articles/nb/ found no Markdown targets under any runcheck article route. Navigation and CTA links exist, but no contextual article-to-article links.","high","Design links by topic cluster and sourceNumber; generate targets automatically but review anchor text manually.","false","true"
"sv-SE","all","src/content/articles/sv/","https://runcheckapp.com/sv/artiklar/","all clusters","P2","missing_contextual_internal_links","0 contextual Markdown links to another runcheck article in 160 localized articles.","Add a small, manually reviewed set of intent-matched links with natural localized anchor text to the corresponding same-locale article URLs.","Automated scan of src/content/articles/sv/ found no Markdown targets under any runcheck article route. Navigation and CTA links exist, but no contextual article-to-article links.","high","Design links by topic cluster and sourceNumber; generate targets automatically but review anchor text manually.","false","true"
"da-DK","1","src/content/articles/da/device-health/tilstandstjek-af-en-android-telefon-sadan-ser-du-om-den-er-i-god-stand.md","https://runcheckapp.com/da/artikler/enhedstilstand/tilstandstjek-af-en-android-telefon-sadan-ser-du-om-den-er-i-god-stand/","Android settings and diagnostics","P3","empty_search_tags","tags: []","Use a manually approved localized tag set derived from the English concept map.","Frontmatter has an empty tags array; tags feed the shared client search index, although title and description still make the page searchable.","high","Add localized tags only after agreeing a source-of-truth tag mapping; do not use meta keywords.","false","true"
"de-DE","1","src/content/articles/de/device-health/android-geratezustand-prufen-so-findest-du-heraus-ob-dein-smartphone-in-gutem-zustand-ist.md","https://runcheckapp.com/de/artikel/geratezustand/android-geratezustand-prufen-so-findest-du-heraus-ob-dein-smartphone-in-gutem-zustand-ist/","Android settings and diagnostics","P3","empty_search_tags","tags: []","Use a manually approved localized tag set derived from the English concept map.","Frontmatter has an empty tags array; tags feed the shared client search index, although title and description still make the page searchable.","high","Add localized tags only after agreeing a source-of-truth tag mapping; do not use meta keywords.","false","true"
"es-ES","1","src/content/articles/es/device-health/comprobacion-del-estado-de-un-dispositivo-android-como-saber-si-tu-movil-esta-en-buenas.md","https://runcheckapp.com/es/articulos/estado-del-dispositivo/comprobacion-del-estado-de-un-dispositivo-android-como-saber-si-tu-movil-esta-en-buenas/","Android settings and diagnostics","P3","empty_search_tags","tags: []","Use a manually approved localized tag set derived from the English concept map.","Frontmatter has an empty tags array; tags feed the shared client search index, although title and description still make the page searchable.","high","Add localized tags only after agreeing a source-of-truth tag mapping; do not use meta keywords.","false","true"
"fi-FI","1","src/content/articles/fi/device-health/android-puhelimen-kuntotarkistus-nain-selvitat-onko-puhelimesi-kunnossa.md","https://runcheckapp.com/fi/artikkelit/laitteen-kunto/android-puhelimen-kuntotarkistus-nain-selvitat-onko-puhelimesi-kunnossa/","Android settings and diagnostics","P3","empty_search_tags","tags: []","Use a manually approved localized tag set derived from the English concept map.","Frontmatter has an empty tags array; tags feed the shared client search index, although title and description still make the page searchable.","high","Add localized tags only after agreeing a source-of-truth tag mapping; do not use meta keywords.","false","true"
"fr-FR","1","src/content/articles/fr/device-health/diagnostic-de-l-etat-d-un-appareil-android-comment-verifier-si-votre-telephone-est-en-bon.md","https://runcheckapp.com/fr/articles/etat-de-l-appareil/diagnostic-de-l-etat-d-un-appareil-android-comment-verifier-si-votre-telephone-est-en-bon/","Android settings and diagnostics","P3","empty_search_tags","tags: []","Use a manually approved localized tag set derived from the English concept map.","Frontmatter has an empty tags array; tags feed the shared client search index, although title and description still make the page searchable.","high","Add localized tags only after agreeing a source-of-truth tag mapping; do not use meta keywords.","false","true"
"nb-NO","1","src/content/articles/nb/device-health/helsesjekk-av-android-enheter-slik-ser-du-om-telefonen-er-i-god-stand.md","https://runcheckapp.com/nb/artikler/enhetshelse/helsesjekk-av-android-enheter-slik-ser-du-om-telefonen-er-i-god-stand/","Android settings and diagnostics","P3","empty_search_tags","tags: []","Use a manually approved localized tag set derived from the English concept map.","Frontmatter has an empty tags array; tags feed the shared client search index, although title and description still make the page searchable.","high","Add localized tags only after agreeing a source-of-truth tag mapping; do not use meta keywords.","false","true"
"sv-SE","1","src/content/articles/sv/device-health/halsokontroll-for-android-sa-ser-du-om-telefonen-ar-i-bra-skick.md","https://runcheckapp.com/sv/artiklar/enhetshalsa/halsokontroll-for-android-sa-ser-du-om-telefonen-ar-i-bra-skick/","Android settings and diagnostics","P3","empty_search_tags","tags: []","Use a manually approved localized tag set derived from the English concept map.","Frontmatter has an empty tags array; tags feed the shared client search index, although title and description still make the page searchable.","high","Add localized tags only after agreeing a source-of-truth tag mapping; do not use meta keywords.","false","true"
"da-DK","18","src/content/articles/da/battery/batteritilstand-under-80-prosenttia-hvad-det-betyder-og-hvad-du-skal-gore.md","https://runcheckapp.com/da/artikler/batteri/batteritilstand-under-80-prosenttia-hvad-det-betyder-og-hvad-du-skal-gore/","battery health and capacity","P1","wrong_language_in_published_slug","batteritilstand-under-80-prosenttia-hvad-det-betyder-og-hvad-du-skal-gore","batteritilstand-under-80-procent-hvad-det-betyder-og-hvad-du-skal-gore","The published da URL contains Finnish ""prosenttia""; the page title and locale profile use procent.","high","Do not rename blindly. First check GSC/indexation and backlinks; if changed, ship a one-to-one permanent redirect, update canonical/hreflang/internal links/sitemap, and retain the redirect indefinitely.","true","true"
"da-DK","22","src/content/articles/da/battery/hvorfor-din-telefon-slukker-ved-20-prosenttia-og-sadan-loser-du-problemet.md","https://runcheckapp.com/da/artikler/batteri/hvorfor-din-telefon-slukker-ved-20-prosenttia-og-sadan-loser-du-problemet/","fast battery drain","P1","wrong_language_in_published_slug","hvorfor-din-telefon-slukker-ved-20-prosenttia-og-sadan-loser-du-problemet","hvorfor-din-telefon-slukker-ved-20-procent-og-sadan-loser-du-problemet","The published da URL contains Finnish ""prosenttia""; the page title and locale profile use procent.","high","Do not rename blindly. First check GSC/indexation and backlinks; if changed, ship a one-to-one permanent redirect, update canonical/hreflang/internal links/sitemap, and retain the redirect indefinitely.","true","true"
